dQP,PRED_MODE,PU_SIZE,BITS,DISTORTION,BEST_COST,BEST_BINS,SIDE_INFO,SAD,MSE,COST_2Nx2N,COST_MSM,COST_2NxN,COST_Nx2N,RATIO_2Nx2N-MSM,REL_RATIO_2Nx2N-MSM,RATIO_BEST_2Nx2N,RATIO_BEST-MSM,REL_RATIO_BEST-MSM,TU_DEPTH,CBF,NON-Z-COEFF,REF_IDX,MV_MOD_INT,MV_MOD_FRAC,PREDMV_MOD_INT,PREDMV_MOD_FRAC,MVD_MOD_INT,MVD_MOD_FRAC,MVP_IDX,INTER_DIR,FME,COLOC_SPLIT,UP_SPLIT,LEFT_SPLIT,UPLEFT_SPLIT,UPRIGHT_SPLIT,CTX_SPLIT,COLOC_DEPTH,UP_DEPTH,LEFT_DEPTH,UPLEFT_DEPTH,UPRIGHT_DEPTH,CTX_DEPTH,AVG_NEIGH_DEPTH,SPLIT
3,3,0,3502,41416,95501.9,3915,0.566333,33112,107.006,97823.4,98719.5,98619.2,97667.1,0.990923,0.009077,0.976268,0.967406,0.032594,1,1,5,-1,0,0,0,0,0,0,-1,0,0,2,0,1,1,0,4,1,0,1,1,0,0.5,0.982456,0
4,2,7,2894,78101,194726,1,0.598918,10874,11.9521,194809,197277,195329,195966,0.987489,0.012511,0.999572,0.987066,0.012934,1,1,46,0,5.09902,0.75,5.09902,0.75,0,0,1,3,2,1,1,0,1,1,4,0.5,1,0,1,1,0.583333,0.666667,0
4,2,7,2837,61708,176036,1,0.649458,10991,11.8499,181303,177378,176375,178477,1.02213,0.022128,0.970946,0.992431,0.007569,1,1,15,0,4.47214,0.25,5.38516,0.25,1.41421,0.790569,0,3,2,2,1,1,0,1,5,1,1,1,0,1,0.666667,0.833333,0
4,2,0,2642,61118,167587,1,0.635307,10681,11.3118,168682,167547,170639,169129,1.00677,0.006771,0.993514,1.00024,0.000241,1,1,17,0,2,0.901388,2,0.901388,0,0,-1,3,2,1,1,0,0,1,3,0.5,1,0,0,1,0.416667,0.884615,0
4,3,0,2701,62243,171090,2956,0.636198,37618,133.28,185185,184426,188002,185809,1.00411,0.004113,0.923888,0.927687,0.072313,1,1,181,-1,0,0,0,0,0,0,-1,0,0,1,1,1,1,1,5,0.5,1,1,1,1,0.75,0.833333,0
4,2,1,3082,72397,196598,1,0.631751,11145,12.2424,197781,197566,196477,197286,1.00109,0.00109,0.994018,0.995101,0.004899,1,1,7,0,6.08276,0.559017,6.08276,0.559017,0,0,-1,3,2,2,1,1,1,1,6,1,1,1,1,1,0.833333,0.833333,0
3,2,2,3494,45163,99125.3,1,0.544385,8168,6.58594,100001,101705,100642,99079,0.983248,0.016752,0.991241,0.974636,0.025364,1,1,13,0,9.21954,0.790569,9.21954,0.559017,1,0.559017,0,3,2,2,1,1,1,1,6,1,1,1,1,1,0.833333,1,0
4,2,2,2989,72732,193185,1,0.623511,11677,13.8557,199009,199325,193226,193064,0.998415,0.001585,0.970734,0.969195,0.030805,1,1,31,1,6.32456,0.790569,6.7082,0.75,0,0.75,0,3,2,0,1,1,1,1,4,0,1,1,1,1,0.666667,0.666667,0
2,2,1,4183,43954,91285.5,1,0.5185,7843,6.23804,91793.6,91699.1,91251.5,91892.2,1.00103,0.00103,0.994465,0.995489,0.004511,1,1,71,1,39.2938,0.707107,39.2938,0.707107,0,0,1,3,1,2,1,1,1,1,6,2,1,1,1,1,1,1.13582,0
3,2,4,4005,66809,128663,1,0.480746,10046,10.2046,130404,131055,129482,129213,0.995033,0.004967,0.986652,0.981751,0.018249,1,1,43,0,10.198,0,10.198,0,0,0,1,3,0,1,1,1,0,1,4,0.5,1,1,0,1,0.583333,0.772727,0
4,2,0,2808,60917,174076,1,0.650055,10738,11.4009,174036,179422,177270,174783,0.969981,0.030019,1.00023,0.970205,0.029795,1,1,23,1,24.0416,0.353553,29.8329,0.353553,6,0,0,3,2,2,1,0,1,1,5,1,1,0,1,1,0.666667,0.90625,0
4,2,0,3021,62064,183807,1,0.662341,10894,11.6255,188650,183686,188777,187800,1.02703,0.027026,0.974326,1.00066,0.000658,1,1,15,1,4,0.5,4,0.5,0,0,-1,3,1,2,1,1,1,1,6,1,1,1,1,1,0.833333,1.14583,0
3,2,2,3865,51357,111049,1,0.537529,8612,7.38086,111639,113881,113223,110987,0.980311,0.019689,0.994716,0.975131,0.024869,1,1,8,1,18.0278,0.75,18.0278,0.790569,1,0.559017,1,3,2,2,1,1,1,1,6,1.5,1,1,1,1,0.916667,1.27395,0
3,2,7,3616,49749,105596,1,0.528872,8408,6.94287,105702,107018,106295,106202,0.987707,0.012293,0.99899,0.986709,0.013291,1,1,18,1,23.0217,0.901388,23.0217,0.353553,0,0.559017,0,3,2,1,1,1,1,1,5,0.5,1,1,1,1,0.75,0.833333,0
4,2,0,3109,88311,213600,1,0.586559,12576,16.4507,216722,213439,215882,220031,1.01538,0.01538,0.985597,1.00076,0.000755,1,1,44,0,3,0.707107,3,0.707107,0,0,-1,3,1,2,1,1,1,1,6,1,1,1,1,1,0.833333,1.39125,0
4,2,4,2937,69279,187637,1,0.630781,11290,12.4785,188561,188279,188282,188520,1.0015,0.001498,0.995099,0.99659,0.00341,1,1,3,0,6.08276,0.5,6.08276,0.5,0,0,-1,3,1,1,1,1,1,1,5,0.5,1,1,1,1,0.75,0.833333,0
4,2,2,3060,65121,188435,1,0.654412,10998,11.9863,191632,190520,189770,188314,1.00584,0.005836,0.983318,0.989057,0.010943,1,1,6,1,13.4164,0.559017,14.4222,0.707107,2.23607,0.25,0,3,2,2,1,1,1,1,6,1,1,1,1,1,0.833333,1,0
4,2,0,3365,102715,238321,1,0.569005,13325,18.1121,238280,242908,244119,238978,0.980947,0.019053,1.00017,0.981113,0.018887,1,1,35,0,4.12311,0.707107,4.12311,0.901388,1,0.25,0,3,1,2,1,0,1,1,5,2,1,0,1,1,0.833333,0.989583,0
4,2,4,3225,74406,204370,1,0.635925,11457,13.1741,209403,205818,204952,204849,1.01742,0.017417,0.975965,0.992963,0.007037,1,1,5,0,4.12311,0.559017,4.12311,1.06066,1,0.559017,0,3,2,2,0,1,0,0,3,1,0,1,0,0,0.333333,1.3125,0
4,2,5,2788,62977,175330,1,0.640809,10875,11.7776,177251,175963,175799,176860,1.00732,0.007323,0.989161,0.996404,0.003596,1,1,8,0,4.12311,0.25,4.12311,0.25,0,0,-1,3,2,1,0,1,1,0,3,0.5,0,1,1,0,0.416667,0.5,0
4,2,6,2713,60401,169732,1,0.644138,10794,11.5317,171769,170254,171890,172880,1.0089,0.008897,0.988139,0.99693,0.00307,1,1,4,0,5.38516,0.25,5.83095,0.790569,1,0.75,0,3,2,2,1,0,1,1,5,1,1,0,1,1,0.666667,0.833333,0
1,3,0,4934,30948,58642.8,5757,0.472262,37336,133.255,62607.2,63247.4,62713,62881.7,0.989879,0.010121,0.936678,0.927197,0.072803,1,1,25,-1,0,0,0,0,0,0,-1,0,0,0,0,1,1,0,2,0,0,1,1,0,0.4,0.6,0
1,2,1,5862,35107,68010.7,1,0.483802,7714,5.82324,69133.1,69375.2,67999.5,69106.5,0.99651,0.00349,0.983765,0.980332,0.019668,1,1,98,1,67.1863,0.790569,70.0286,0.5,5.65685,0.790569,1,3,2,1,1,1,0,1,4,1,1,1,0,1,0.8,0.8,0
3,2,2,3363,40290,92229.1,1,0.563153,8100,6.49268,93515.8,94193.1,93079.2,92213.7,0.992809,0.007191,0.986241,0.979149,0.020851,1,1,4,0,7.61577,0.901388,8.94427,0.707107,1.41421,0.75,0,3,2,2,0,1,1,0,4,1,0,1,1,0,0.5,0.90625,0
4,2,2,3007,76669,197848,1,0.612484,11681,13.3489,198251,203940,198727,197727,0.972106,0.027894,0.997966,0.970128,0.029872,1,1,76,0,2,0.901388,2,0.901388,0,0.353553,0,3,2,2,1,1,0,1,5,1,1,1,0,1,0.666667,0.833333,0
2,2,2,4189,44596,91995.4,1,0.515236,7880,6.33203,92347.7,94804.1,92603.1,91961.4,0.97409,0.02591,0.996185,0.970373,0.029627,1,1,38,0,20.6155,0.901388,20.6155,0.901388,0,0,1,3,2,2,1,1,1,1,6,2,1,1,2,1,1.16667,1.44213,0
1,2,1,5143,30510,59377.9,1,0.486173,6756,4.49707,60257,60232.4,59377.9,60274.7,1.00041,0.00041,0.98541,0.985814,0.014186,1,1,63,1,41.2311,1.06066,42.5206,0.707107,1,0.790569,0,3,2,1,0,1,1,0,3,1,0,2,3,0,1.2,1.175,0
3,2,2,4215,64305,129403,1,0.503063,9740,9.46094,131077,129466,130899,129356,1.01244,0.012441,0.987227,0.999509,0.000491,1,1,104,1,28.6356,0.559017,27.6586,0.901388,0,0.5,1,3,2,2,1,1,1,1,6,1,1,1,1,1,0.833333,1.15625,1
3,2,2,3586,57800,113183,1,0.489323,9062,8.41992,115663,115165,114807,113137,1.00433,0.004327,0.978556,0.98279,0.01721,1,1,17,1,29.6142,1.06066,29.6142,1.06066,0,0,-1,3,2,2,1,1,1,1,6,1.5,1,1,1,1,0.916667,1.17308,1
3,2,1,4247,63141,128733,1,0.509519,9260,8.55029,129089,129848,128671,129209,0.994158,0.005842,0.997239,0.991413,0.008587,1,1,48,0,9.21954,1.06066,9.21954,1.06066,0,0,0,3,2,2,1,1,1,1,6,1.5,1,1,1,1,0.916667,1.22537,1
3,2,6,3618,47484,103361,1,0.540602,8309,6.86743,103475,105057,104448,103933,0.984937,0.015063,0.998907,0.983861,0.016139,1,1,7,0,8,0.901388,8.06226,0.790569,1,0.25,0,3,2,2,0,1,1,0,4,1,0,1,1,0,0.5,0.833333,1
3,2,1,3334,39188,90679.2,1,0.567839,8041,6.37036,91305.8,91621.8,90632.9,91901,0.996551,0.003449,0.993138,0.989713,0.010287,1,1,14,1,27.0185,1.06066,30.0167,0.707107,3.60555,0.790569,1,3,2,2,1,1,1,1,6,1,1,1,1,1,0.833333,1,1
3,2,1,3871,49186,108971,1,0.548631,8646,7.45996,109501,109990,108924,109230,0.995556,0.004444,0.995159,0.990737,0.009263,1,1,10,0,9.05538,0.75,10.0499,0.5,2,0.559017,0,3,2,2,1,1,1,1,6,1,1,1,1,1,0.833333,1,1
4,2,5,3216,101799,231400,1,0.560073,11920,14.8647,233237,239064,235214,231841,0.975625,0.024375,0.992125,0.967942,0.032058,1,1,84,1,3.16228,0.707107,3.16228,0.707107,0,0,1,3,1,2,1,1,1,1,6,1,1,1,1,1,0.833333,1.31579,1
3,2,0,3729,49210,106802,1,0.53924,8384,7.11377,106755,108629,107245,108176,0.982755,0.017245,1.00043,0.983181,0.016819,1,1,33,0,7.07107,0.5,8.06226,0.5,1.41421,0.707107,0,3,1,1,1,1,1,1,5,0.5,1,1,1,1,0.75,1.01515,1
4,2,1,3036,84034,206381,1,0.592821,12255,15.6335,208953,207146,206220,206245,1.00872,0.008724,0.98769,0.996307,0.003693,1,1,43,1,15.1327,0.901388,15.1327,0.901388,0,0,0,3,2,2,1,1,1,1,6,1,1,1,1,1,0.833333,1.15625,1
4,2,0,3003,64399,185416,1,0.652679,10980,12.04,185295,191062,185682,186507,0.969817,0.030183,1.00065,0.97045,0.02955,1,1,4,0,5.09902,0.901388,5.09902,0.5,1,0.559017,0,3,2,2,1,1,0,1,5,1,1,1,0,1,0.666667,0.833333,1
4,2,0,3112,63767,189177,1,0.662924,11040,11.9146,189056,191636,189166,193423,0.986536,0.013464,1.00064,0.987166,0.012834,1,1,2,0,5,0,7,0.25,2,0.25,0,3,0,2,1,1,1,1,6,1,1,1,1,1,0.833333,1,1
4,3,0,3084,64798,189080,3416,0.657298,39651,148.661,194808,191617,193644,192341,1.01665,0.016651,0.970595,0.986756,0.013244,1,1,3,-1,0,0,0,0,0,0,-1,0,0,2,1,1,1,1,6,1,1,1,1,1,0.833333,1,1
4,2,1,2782,58681,170792,1,0.656419,10461,10.6501,172969,175270,170752,173457,0.986877,0.013123,0.987414,0.974455,0.025545,1,1,4,1,13.4164,0.25,14.2127,0.790569,3,0.559017,1,3,2,2,1,0,0,1,4,1,1,0,0,1,0.5,0.666667,1
4,2,0,2827,71097,185022,1,0.615737,11400,12.8027,186589,184901,186256,186275,1.00913,0.00913,0.991601,1.00065,0.000654,1,1,25,0,5.09902,1.06066,5.09902,1.06066,0,0,-1,3,2,2,1,1,1,1,6,1,1,1,1,1,0.833333,1,1
3,2,2,3715,56495,113871,1,0.503866,9115,8.36108,117149,115462,115591,113840,1.01461,0.014612,0.972013,0.986216,0.013784,1,1,67,0,10.0499,0.75,10.198,0.5,1.41421,0.559017,1,3,2,2,1,1,1,1,6,1,1,1,1,1,0.833333,1.34329,1
4,2,7,3192,74143,202777,1,0.634362,11504,13.084,204127,206218,203957,207006,0.989861,0.010139,0.993386,0.983314,0.016686,1,1,5,0,2,0.75,2,0.5,1,0.25,1,3,2,2,1,1,0,1,5,2,1,1,0,1,0.833333,1.22917,1
4,2,5,3374,80754,216722,1,0.627385,11746,13.7241,217801,220221,217540,218264,0.989012,0.010988,0.995048,0.984114,0.015886,1,1,25,0,4.12311,0.559017,4.12311,0.353553,0,0.25,1,3,2,2,1,1,1,1,6,1,1,1,1,1,0.833333,0.833333,1
3,2,0,3907,54293,114634,1,0.526379,9092,8.22852,114603,123481,115373,114803,0.9281,0.0719,1.00027,0.92835,0.07165,1,1,72,1,20.8806,1.06066,22.1359,0.25,2,0.559017,0,3,2,2,1,1,0,1,5,1,1,1,0,1,0.666667,1.10489,1
1,2,1,6050,35539,69498,1,0.488632,7281,5.3689,69964.4,72036.7,69486.7,70679.1,0.971233,0.028767,0.993333,0.964758,0.035242,1,1,75,0,16.7631,1.06066,16.7631,0.559017,1,0.559017,1,3,2,1,1,1,1,1,5,2,2,2,2,2,2,1.72662,1
3,2,7,3871,54085,113870,1,0.525028,9115,8.36743,115313,115417,115426,113839,0.999095,0.000905,0.987484,0.986591,0.013409,1,1,51,0,7.28011,0.559017,7.61577,0.353553,1,0.75,1,3,2,2,1,1,1,1,6,1,2,1,1,2,1.16667,1.07292,1
2,2,2,4133,41199,87964.7,1,0.531642,7592,5.77295,88866.8,88995.7,88759.7,87953.4,0.998551,0.001449,0.989849,0.988415,0.011585,1,1,1,1,35.3553,0.353553,34.3657,0.790569,0,0.5,0,3,2,2,0,1,1,0,4,1.5,0,1,1,0,0.583333,0.923077,1
4,2,2,2746,83747,194408,1,0.569219,11674,14.5405,199865,206924,199785,194287,0.96589,0.03411,0.972693,0.939514,0.060486,1,1,41,1,20.8806,0.707107,21.1896,0.790569,1.41421,0.790569,1,3,1,1,1,1,1,1,5,0.5,1,1,1,1,0.75,0.962121,1
4,2,7,3143,95676,222335,1,0.569677,12303,15.489,226286,225648,227621,223357,1.00283,0.002827,0.982539,0.985317,0.014683,1,1,20,0,4.12311,0.25,3.16228,0,0,0.25,1,3,2,2,1,1,1,1,6,1,1,1,1,1,0.833333,1.07292,1
4,2,0,2477,70085,169905,1,0.587505,11598,13.8428,170787,169784,172186,176578,1.00591,0.005905,0.994837,1.00071,0.000712,1,1,33,0,2,0.901388,2,0.901388,0,0,-1,3,2,2,1,1,1,1,6,1,1,1,1,1,0.833333,1.08974,1
4,2,4,2704,58088,167056,1,0.652284,10631,11.0754,167504,166943,168038,167372,1.00336,0.003363,0.997323,1.00068,0.000677,1,1,1,1,11.1803,0.901388,11.0454,0,1,0.559017,0,3,2,2,1,1,1,1,6,1,1,1,1,1,0.833333,1,1
4,2,1,2892,60752,177296,1,0.657342,10926,11.7427,178287,178652,177135,177195,0.997953,0.002047,0.994445,0.992409,0.007591,1,1,11,1,14.0357,0.25,14.0357,0.75,1,0.5,0,3,2,1,1,1,1,1,5,0.5,1,1,1,1,0.75,0.833333,1
4,2,2,2770,66467,178095,1,0.626789,10830,11.6382,178723,179314,177978,177974,0.996706,0.003294,0.996482,0.9932,0.0068,1,1,8,1,13.0384,0.790569,13.0384,0.901388,1,0.25,0,3,2,2,1,1,1,1,6,1,1,1,1,1,0.833333,1,1
4,2,1,3135,69399,195736,1,0.645446,11212,12.5347,195898,196665,195655,198402,0.996103,0.003897,0.99917,0.995276,0.004724,1,1,5,1,18.1108,0.75,18.2483,0.25,1.41421,0.353553,1,3,2,1,1,1,1,1,5,0.5,1,1,1,1,0.75,0.833333,1
4,3,0,2770,62843,174471,3110,0.639808,33883,110.538,186328,184354,183229,186688,1.01071,0.010706,0.936363,0.946388,0.053612,1,1,1,-1,0,0,0,0,0,0,-1,0,0,1,1,1,1,1,5,0.5,1,1,1,1,0.75,0.833333,1
2,2,2,4209,44389,92014.7,1,0.517588,8110,6.71973,92243.8,92755.9,91988.1,91980.7,0.994478,0.005522,0.997517,0.992008,0.007992,1,1,63,1,37.0135,0.75,37.0135,0.75,0,0,-1,3,2,2,1,1,0,1,5,1,1,1,0,1,0.666667,0.90625,1
3,2,2,3769,54559,112768,1,0.516186,9183,8.44263,113147,114581,114500,112753,0.987485,0.012515,0.996657,0.984184,0.015816,1,1,5,1,19.4165,0.353553,18.4391,0.5,1,0.353553,0,3,2,2,1,0,0,1,4,1.5,1,0,0,1,0.583333,0.649123,1
2,2,5,3841,36963,80424.7,1,0.540402,7443,5.47729,80877.1,80831.2,81022.1,81154,1.00057,0.000568,0.994406,0.99497,0.00503,1,1,14,0,21.8403,0.559017,21.8403,0.559017,0,0,-1,3,2,2,0,1,1,0,4,1,0,1,1,0,0.5,0.939394,1
4,2,1,2733,65417,175554,1,0.627368,11012,11.9976,179040,177721,175513,176385,1.00742,0.007424,0.980527,0.987806,0.012194,1,1,9,0,4.12311,0.790569,4.12311,0.559017,0,0.25,1,3,2,1,1,0,1,1,4,0.5,1,0,1,1,0.583333,0.666667,1
3,2,1,3396,48456,100905,1,0.519785,8616,7.43018,101459,102359,100874,101023,0.991204,0.008796,0.994536,0.985789,0.014211,1,1,38,1,14.3178,0.790569,13,0.75,1,0.901388,0,3,2,2,1,1,1,1,6,1,1,1,1,1,0.833333,0.90625,1
1,2,7,6131,33525,67938.6,1,0.50654,6863,4.70728,72577.2,70965.6,70716.3,69929.6,1.02271,0.022709,0.936088,0.957345,0.042655,1,1,24,0,39.0512,0.790569,42.72,0.5,5.65685,0.353553,0,3,2,1,1,1,1,1,5,2,1,1,1,1,1.2,1.41786,1
3,2,4,4013,50027,112005,1,0.55335,8878,7.87598,113919,112350,112289,112377,1.01396,0.013964,0.983198,0.996927,0.003073,1,1,11,0,9.21954,0.790569,9.21954,0.25,1,0.25,1,3,2,1,1,1,1,1,5,0.5,1,1,1,1,0.75,1.03431,1
3,2,4,3647,46440,102765,1,0.548096,8311,6.88257,104988,103343,102902,103608,1.01592,0.015921,0.978828,0.994412,0.005588,1,1,19,0,9.21954,0.790569,9.05538,0.5,1,0.790569,0,3,2,2,1,1,1,1,6,1,1,1,1,1,0.833333,1.08974,1
4,2,2,3000,61540,182436,1,0.662677,10861,11.7063,183142,182834,183127,182316,1.00169,0.001688,0.996146,0.997828,0.002172,1,1,7,1,12.1655,0,12.3693,0.25,1,0.25,1,3,0,1,1,1,1,1,5,0.5,1,1,1,1,0.75,0.833333,1
3,2,2,3892,64171,124280,1,0.483658,9741,9.71216,130625,124486,125893,124265,1.04932,0.049316,0.951426,0.998346,0.001654,1,1,65,1,24.6982,0.353553,24.6982,0.353553,0,0,0,3,2,2,0,1,1,0,4,1,0,2,3,0,1,1.57333,1
4,2,6,2964,79512,198958,1,0.600357,11671,13.5725,203238,203350,202798,200961,0.999451,0.000549,0.978938,0.978401,0.021599,1,1,1,1,11.4018,0.559017,11.4018,0.559017,0,0,-1,3,2,2,1,1,1,1,6,1,1,1,1,1,0.833333,1,1
4,2,0,3135,63636,189973,1,0.665026,10949,11.7014,191755,189852,191100,190934,1.01002,0.010023,0.990707,1.00064,0.000637,1,1,11,0,5.09902,0.559017,5.09902,0.559017,0,0,-1,3,2,2,1,1,1,1,6,1,2,1,1,2,1.16667,1.23135,1
1,2,1,5825,34806,67502,1,0.484371,7256,5.28223,68700.5,69071.1,67485.2,67874.8,0.994635,0.005365,0.982555,0.977283,0.022717,1,1,15,0,31.4006,0.559017,28.6356,0.790569,2.23607,0.901388,0,3,2,1,1,1,1,1,5,1,1,1,1,1,1,1.43977,1
1,2,1,6611,36717,73824.9,1,0.502647,7428,5.57031,75353.7,76587.7,73802.4,74767.6,0.983888,0.016112,0.979711,0.963925,0.036075,1,1,31,1,77.2787,0.790569,77.2787,0.790569,0,0,1,3,2,1,1,1,1,1,5,2,1,1,1,1,1.2,1.6666,1
3,2,2,3736,52791,110491,1,0.522214,8779,7.88061,112360,111626,111212,110444,1.00658,0.006579,0.983364,0.989833,0.010167,1,1,76,0,7.07107,0.790569,6.08276,1.06066,1.41421,0.5,0,3,2,2,1,1,1,1,6,1,1,1,1,1,0.833333,1.3125,1
4,2,0,3078,81708,205748,1,0.602873,11985,14.5447,205667,210256,207149,206767,0.978175,0.021825,1.00039,0.978559,0.021441,1,1,59,1,15.5242,0.790569,15.5242,0.790569,0,0,0,3,2,2,1,1,0,1,5,2,1,1,0,1,0.833333,0.992424,1
4,2,2,3091,69976,194540,1,0.6403,11402,12.8135,197534,197763,196534,194459,0.998845,0.001155,0.98484,0.983702,0.016298,1,1,4,0,6.08276,0.25,5.09902,0,0,0.25,1,3,2,2,1,1,1,1,6,1,1,1,1,1,0.833333,1.04588,1
3,2,0,3312,47354,98505.5,1,0.519275,8120,6.52441,98474.6,99100.9,99942.2,98994.9,0.99368,0.00632,1.00031,0.993992,0.006008,1,1,37,0,5.09902,1.06066,5.09902,0.901388,1,0.25,1,3,2,2,1,1,1,1,6,1,1,1,1,1,0.833333,1.07292,1
1,2,1,5209,30497,59735.4,1,0.489465,6667,4.3855,60098.1,62820.2,59724.2,59991.2,0.956668,0.043332,0.993965,0.950894,0.049106,1,1,58,0,20.2485,0.75,19.9249,0.5,1.41421,0.559017,1,3,2,1,1,1,1,1,5,1,1,1,1,1,1,1.0875,1
3,2,0,3524,49254,103680,1,0.52494,8741,7.47876,103664,106635,104923,104087,0.972145,0.027855,1.00015,0.97229,0.02771,1,1,2,0,9.48683,0.707107,9.48683,0.353553,0,0.353553,0,3,1,2,1,0,1,1,5,1,1,0,1,1,0.666667,1.11404,1
4,2,0,3061,62520,185875,1,0.663644,10914,11.8247,187571,185875,186276,186886,1.00913,0.009125,0.990958,1,0,1,1,13,0,2.23607,0.559017,2.23607,0.559017,0,0,-1,3,2,1,0,0,0,0,1,0.5,0,0,0,0,0.083333,0.609375,1
3,2,2,3490,43727,97627.5,1,0.552104,8134,6.6001,97610.3,98061.6,98954.6,97596.6,0.995398,0.004602,1.00018,0.995573,0.004427,1,1,3,1,18.6815,0,18.4391,1.06066,1,0.353553,1,3,0,2,1,1,1,1,6,1,1,1,1,1,0.833333,1.14583,1
4,2,0,2995,75822,196517,1,0.614171,11362,13.1343,197847,196436,198323,198836,1.00718,0.007183,0.993276,1.00041,0.00041,1,1,38,0,5.09902,0.559017,5.09902,0.559017,0,0,-1,3,2,1,1,1,1,1,5,0.5,1,1,1,1,0.75,0.935897,1
4,2,7,3359,102278,237642,1,0.569613,13005,17.5295,246704,246212,249256,241886,1.00199,0.001995,0.963268,0.96519,0.03481,1,1,17,1,3,0.353553,3,0.353553,0,0,0,3,2,2,1,1,1,1,6,1,1,1,1,1,0.833333,1.19697,1
1,2,1,5425,31799,62249.8,1,0.489171,6975,4.81616,62602.8,63178.6,62238.6,62387.9,0.990886,0.009114,0.994361,0.985298,0.014702,1,1,70,1,60.2993,1.06066,60.208,0.5,1.41421,0.353553,0,3,2,0,1,1,1,1,4,0,1,1,1,1,0.8,0.8,1
4,2,0,2943,73602,192201,1,0.617058,11182,12.4102,192349,192121,192181,193031,1.00119,0.001188,0.999233,1.00042,0.00042,1,1,2,0,4,0.75,4,0.75,0,0,-1,3,2,2,1,1,1,1,6,1,1,1,1,1,0.833333,1.07292,1
4,2,1,2883,78946,195128,1,0.595413,12367,15.2312,198700,197091,195128,196356,1.00816,0.008164,0.982019,0.990035,0.009965,1,1,38,0,3,0.901388,3,0.901388,0,0,1,3,2,2,1,0,1,1,5,1,1,0,1,1,0.666667,0.833333,1
2,2,1,4388,41757,91408.1,1,0.543181,7920,6.17481,93595.4,99126.7,91408.1,93012.4,0.9442,0.0558,0.97663,0.922134,0.077866,1,1,9,1,33.3766,1.06066,37.2156,0.25,4,0.901388,1,3,2,2,0,0,1,0,3,2,0,0,1,0,0.5,0.90081,1
3,2,1,5132,72118,151378,1,0.52359,10077,10.4724,154335,152610,151332,154536,1.0113,0.011305,0.98084,0.991928,0.008072,2,1,83,0,8.544,0.707107,8.544,0.707107,0,0,1,3,1,2,1,1,1,1,6,2,1,1,1,1,1,1.68211,1
1,2,2,5661,32079,63854.5,1,0.497623,6942,4.75049,68504.7,85141.7,66685,63854.5,0.804597,0.195403,0.932118,0.749979,0.250021,1,1,45,0,34.5254,0.790569,38.0132,0.25,7.07107,0.25,0,3,2,1,0,0,0,0,1,1,0,0,0,0,0.2,1.07143,1
4,2,0,3234,78458,208784,1,0.624215,12179,15.219,216659,208623,215660,214785,1.03852,0.038518,0.963655,1.00077,0.000773,1,1,51,0,3,0.25,3,0.25,0,0,-1,3,2,2,1,1,1,1,6,1,1,1,1,1,0.833333,1,1
4,2,2,2915,61427,178898,1,0.656637,10724,11.5776,180650,181036,179063,178777,0.99787,0.00213,0.9903,0.988191,0.011809,1,1,6,0,4.12311,0,5.09902,0.790569,1,0.353553,0,3,0,2,1,1,0,1,5,1,1,1,0,1,0.666667,0.90625,1
1,2,1,5485,33525,64312.6,1,0.478718,7185,5.13208,65688.7,66220.5,64301.4,65827.4,0.991969,0.008031,0.979051,0.971188,0.028812,1,1,82,0,21.1896,0.707107,20.6155,0.559017,1,0.75,0,3,1,0,1,1,1,1,4,0,1,2,2,1,1.2,0.995192,1
2,2,4,5606,59807,123240,1,0.514711,9582,9.42139,125731,123757,124109,125543,1.01595,0.01595,0.980191,0.995826,0.004174,1,1,87,0,16.7631,1.06066,16.7631,1.06066,0,0,-1,3,2,2,1,1,1,1,6,3,1,1,1,1,1.16667,1.50046,1
1,2,2,5482,33123,63893.7,1,0.481592,6881,4.75317,65025.5,66796.5,64315.6,63882.5,0.973487,0.026513,0.982595,0.956543,0.043457,1,1,18,0,34.7851,0.559017,32.573,0.75,1,0.790569,1,3,2,1,1,1,1,1,5,1,2,1,1,2,1.4,1.54327,1
4,2,0,2720,60720,170333,1,0.643521,11390,12.6616,170456,170292,171677,170916,1.00096,0.000958,0.999279,1.00024,0.000237,1,1,3,1,3.16228,0.901388,3.16228,0.901388,0,0,-1,3,2,2,1,0,1,1,5,1,1,0,1,1,0.666667,0.833333,1
4,2,7,2787,61753,174066,1,0.645232,11059,11.9558,178243,175534,178138,177199,1.01543,0.015433,0.976563,0.991635,0.008365,1,1,2,0,5,0.25,6,0.901388,1,0.790569,0,3,2,1,1,1,1,1,5,0.5,2,2,1,2,1.25,0.979167,1
1,2,6,5809,33806,66412.2,1,0.490967,6888,4.74219,66835.8,67877.3,68999.2,67129.1,0.984656,0.015344,0.993662,0.978415,0.021585,1,1,56,0,32.0156,0.790569,37,0.559017,6.40312,0.559017,0,1,2,1,1,1,1,1,5,1,1,1,2,1,1.2,1.26224,1
1,2,2,5184,32538,61636.1,1,0.472095,6839,4.65942,62396.6,64085.7,62234.9,61630.4,0.973642,0.026358,0.987812,0.961775,0.038225,1,1,78,1,67.1863,0.901388,70.1783,0.5,3.16228,0.901388,0,3,2,1,0,1,1,0,3,1,0,1,1,0,0.6,1.17019,1
1,2,2,6299,35404,70760.6,1,0.499665,7310,5.38672,74045.8,74361,73166.4,70749.4,0.99576,0.00424,0.955633,0.951582,0.048418,1,1,44,1,42.19,0.75,42.0119,0.790569,3,0.75,1,3,2,1,1,1,1,1,5,1,2,1,1,2,1.4,1.51607,1
